id,NUM_CONTRATOS,NOM_MUN,COLOR,lat,lon,NUM_CONTRATOS_FORMATTED
03040,505,BENIMELI,2.7032913781186614,38.82918994781347,-0.03578531404090949,505
03041,16123,BENISSA,4.207445853984251,38.65967818278796,0.08633360460497688,"16,123"
03041,16123,BENISSA,4.207445853984251,38.69230011448959,0.03789405504385825,"16,123"
03042,5018,BENITACHELL/POBLE NOU DE BENIT,3.7005306569785916,38.72462425669181,0.14866764647086408,"5,018"
03043,9791,BIAR,3.990827050567479,38.644531657376056,-0.7479473029817872,"9,791"
03044,43942,BIGASTRO,4.6428798197487335,38.05790405540253,-0.8821055157882155,"43,942"
03044,43942,BIGASTRO,4.6428798197487335,38.060656753566384,-0.8979777095181445,"43,942"
03045,234,BOLULLA,2.369215857410143,38.68486960805628,-0.12126266472110975,234
03046,1713,BUSOT,3.2337573629655103,38.500945717801045,-0.41847641095021754,"1,713"
03047,69606,CALP,4.842646677176371,38.65263597530922,0.04423622223555386,"69,606"
03048,19302,CALLOSA D'EN SARRIA,4.285602311285613,38.653355576371105,-0.10428540952512659,"19,302"
03049,29309,CALLOSA DE SEGURA,4.467001000905487,38.1303349183039,-0.8592383358419622,"29,309"
03049,29309,CALLOSA DE SEGURA,4.467001000905487,38.155483639963236,-0.9381629151863198,"29,309"
03050,48240,"CAMPELLO, EL",4.683407299132095,38.46214247141901,-0.37293846499199834,"48,240"
03051,1074,"CAMPO DE MIRRA/CAMP DE MIRRA, ",3.0310042813635367,38.70368504758,-0.8019932705063608,"1,074"
03052,2192,CAÑADA,3.3408405498123317,38.685558692158224,-0.8217407502658622,"2,192"
03053,29541,CASTALLA,4.470425192639137,38.567968871443256,-0.6706119699499095,"29,541"
03054,563,CASTELL DE CASTELLS,2.7505083948513462,38.73502480355722,-0.18706756047320788,563
03055,25407,CATRAL,4.404953387586244,38.1523456623969,-0.7975774799306755,"25,407"
03056,32551,COCENTAINA,4.512564335079659,38.73749998822499,-0.44689039033519845,"32,551"
03057,340,CONFRIDES,2.531478917042255,38.67921218390504,-0.27663527792170656,340
03058,51680,COX,4.713322504987028,38.14378278033015,-0.8998070266230003,"51,680"
03058,51680,COX,4.713322504987028,38.15962461237313,-0.8784052924939324,"51,680"
03059,66977,CREVILLENT,4.825925690940123,38.23463932171643,-0.8143234656450795,"66,977"
03060,245,QUATRETONDETA,2.3891660843645326,38.71660050737595,-0.31452898217213093,245
03061,4245,DAYA NUEVA,3.6278776945799716,38.109841694175564,-0.7629156628367524,"4,245"
03062,3970,DAYA VIEJA,3.598790506763115,38.10574669741284,-0.7350622179367752,"3,970"
03063,125987,DENIA,5.100325734645041,38.82408566544953,0.07977677515289014,"125,987"
03064,15634,DOLORES,4.1940701076210996,38.13889338501884,-0.7549225963793051,"15,634"
03065,638668,ELCHE/ELX,5.805275156690981,38.247228505614515,-0.6648037688132908,"638,668"
03066,124095,ELDA,5.093754283383056,38.47490338402214,-0.820687184669483,"124,095"
03067,129,FACHECA,2.110589710299249,38.73156289301193,-0.274358814102135,129
03068,68,FAMORCA,1.8325089127062364,38.73058480725805,-0.2405915857219357,68
03069,42815,FINESTRAT,4.631595948357801,38.574180685414326,-0.20339059019525343,"42,815"
03070,5084,FORMENTERA DEL SEGURA,3.7062055418819706,38.09422725462758,-0.7363997106205978,"5,084"
03071,5526,GATA DE GORGOS,3.7424108805804925,38.768058128925624,0.06984333726484471,"5,526"
03072,718,GAIANES,2.8561244442423,38.81593016694043,-0.41083748145653676,718
03073,454,GORGA,2.6570558528571038,38.722160567838735,-0.37377769467516375,454
03074,4700,GRANJA DE ROCAMORA,3.6720978579357175,38.148380915577846,-0.9477732746481835,"4,700"
03074,4700,GRANJA DE ROCAMORA,3.6720978579357175,38.14537265089618,-0.8843118153226583,"4,700"
03074,4700,GRANJA DE ROCAMORA,3.6720978579357175,38.146663792593664,-0.9332584736138437,"4,700"
03074,4700,GRANJA DE ROCAMORA,3.6720978579357175,38.152063249739804,-0.8813686559277963,"4,700"
03074,4700,GRANJA DE ROCAMORA,3.6720978579357175,38.157177900227204,-0.8685753446029777,"4,700"
03074,4700,GRANJA DE ROCAMORA,3.6720978579357175,38.157748453231,-0.936746994190929,"4,700"
03074,4700,GRANJA DE ROCAMORA,3.6720978579357175,38.157124384092924,-0.8960000883952713,"4,700"
03075,643,CASTELL DE GUADALEST (EL),2.808210972924222,38.670007074804,-0.1684696804965907,643
03076,43761,GUARDAMAR DEL SEGURA,4.641087237674546,38.080324517231695,-0.6683961258560527,"43,761"
03077,3330,"FONDÓ DE LES NEUS, EL / HONDÓN",3.5224442335063197,38.30776341089585,-0.8950609532584904,"3,330"
03078,1789,HONDON DE LOS FRAILES,3.252610340567373,38.268956101312604,-0.9322338860939234,"1,789"
03079,82711,IBI,4.917563271603535,38.624870315191316,-0.5629860092664871,"82,711"
03080,5199,JACARILLA,3.7159198174335795,38.0479286770817,-0.8517196491511276,"5,199"
03081,3037,XALÓ,3.4824447919182653,38.71252609700689,-0.03108629830657536,"3,037"
03082,70566,JAVEA/XABIA,4.84859550035659,38.80011267806623,0.19761023342070264,"70,566"
03082,70566,JAVEA/XABIA,4.84859550035659,38.75530145625404,0.2297465649650618,"70,566"
03082,70566,JAVEA/XABIA,4.84859550035659,38.761392621541965,0.22437820489950988,"70,566"
03082,70566,JAVEA/XABIA,4.84859550035659,38.72702240483609,0.2169598530749482,"70,566"
03082,70566,JAVEA/XABIA,4.84859550035659,38.73660508221502,0.2317753588946155,"70,566"
03082,70566,JAVEA/XABIA,4.84859550035659,38.742652596440294,0.23399857989859002,"70,566"
03082,70566,JAVEA/XABIA,4.84859550035659,38.75228986897744,0.23145505749444145,"70,566"
03082,70566,JAVEA/XABIA,4.84859550035659,38.767444119113726,0.16310133267892216,"70,566"
03083,54126,JIJONA/XIXONA,4.733405933203824,38.55108863196635,-0.4896161477228139,"54,126"
03084,389,"LORCHA/ORXA, L'",2.5899496013257077,38.84968512087215,-0.3086575877058859,389
03085,1189,LLIBER,3.0751818546186915,38.729491916766804,0.00809303897903925,"1,189"
03086,162,MILLENA,2.2095150145426308,38.740350900488146,-0.37843214914436785,162
03088,21025,MONFORTE DEL CID,4.32273600446995,38.384991996637986,-0.6950043065189909,"21,025"
03089,22197,MONOVAR/MONOVER,4.346294282041345,38.428557585534726,-0.9124626365543438,"22,197"
03090,67389,MUTXAMEL,4.828589011829424,38.43440787068715,-0.4749192553928583,"67,389"
03091,491,MURLA,2.6910814921229687,38.76589474289464,-0.07701147911951019,491
03092,20022,MURO DE ALCOY,4.301507457038436,38.788714784208906,-0.4461251859988665,"20,022"
03093,50970,NOVELDA,4.707314633588708,38.394261450065216,-0.7861295672831855,"50,970"
03094,30668,"NUCIA, LA",4.4866854545841965,38.601111462226235,-0.12024039246658626,"30,668"
03095,31006,ONDARA,4.491445742697271,38.82697790182031,0.015074797222289655,"31,006"
03096,19943,ONIL,4.299790489253733,38.63335505816888,-0.6609971385435774,"19,943"
03097,2171,ORBA,3.3366598234544202,38.785081969510856,-0.06616644201459598,"2,171"
03098,513,ORXETA,2.7101173651118162,38.553518249867714,-0.27976162277964295,513
03099,295685,ORIHUELA,5.470829293472811,37.92122704601711,-0.7212783749007535,"295,685"
03099,295685,ORIHUELA,5.470829293472811,37.92025637398384,-0.7208853396949615,"295,685"
03099,295685,ORIHUELA,5.470829293472811,38.033025034865226,-0.8984042523126186,"295,685"
03099,295685,ORIHUELA,5.470829293472811,38.07996272590645,-0.8254882158242387,"295,685"
03099,295685,ORIHUELA,5.470829293472811,38.21349953449019,-0.9553212553793843,"295,685"
03100,474,PARCENT,2.6757783416740852,38.739188576562,-0.0738834526174589,474
03101,14094,PEDREGUER,4.14903426716125,38.793461072864005,0.0314691988424216,"14,094"
03102,12812,PEGO,4.107616929991784,38.84366744207699,-0.09996421993315179,"12,812"
03103,679,PENAGUILA,2.8318697742805017,38.658146195021445,-0.3734952998090188,679
03104,67257,PETRER,4.827737491695494,38.492209988164056,-0.7315627369715823,"67,257"
03105,18116,"PINÓS, EL/PINOSO",4.25806231201092,38.41230546790085,-1.029057806521452,"18,116"
03106,1527,PLANES,3.1838390370564214,38.79228537465956,-0.3315847432522274,"1,527"
03107,5523,POLOP,3.742175043223677,38.620772474509195,-0.15243315037778757,"5,523"
03109,6477,RAFAL,3.811373897053893,38.1061980116406,-0.8500123657715793,"6,477"
03110,464,"RAFOL D'ALMUNIA, EL",2.6665179805548807,38.83079874398701,-0.05092125036107216,464
03111,18895,REDOVAN,4.276346896253033,38.12233083217654,-0.9215081644367457,"18,895"
03112,1207,RELLEU,3.081707270097349,38.571359911867816,-0.33947310506821915,"1,207"
03113,25943,ROJALES,4.414020195653663,38.07399309206576,-0.718393207796347,"25,943"
03114,12691,"ROMANA, LA",4.103495844109766,38.35516136395219,-0.9078532346592959,"12,691"
03115,301,SAGRA,2.4785664955938436,38.81813088075877,-0.06683584852447912,301
03116,6737,SALINAS,3.8284665473526784,38.507812950112516,-0.9104736974602599,"6,737"
03117,324,SANET Y NEGRALS,2.510545010206612,38.81568809711498,-0.028857689482593728,324
03118,10962,SAN FULGENCIO,4.039889797736182,38.12509658882341,-0.6927224969717248,"10,962"
03119,69546,SAN JOAN D'ALACANT,4.842272156213266,38.40458952756135,-0.4284782010164832,"69,546"
03120,10220,SAN MIGUEL DE SALINAS,4.009450895798694,37.97485002262194,-0.8031119435824231,"10,220"
03121,71065,SANTA POLA,4.851655760372805,38.1860770834416,-0.538564097242397,"71,065"
03121,71065,SANTA POLA,4.851655760372805,38.20350873376706,-0.5773016348537527,"71,065"
03122,105950,SAN VICENTE DEL RASPEIG/SANT V,5.025100961046814,38.42708927355791,-0.5344415741178403,"105,950"
03123,24086,SAX,4.381764682017124,38.54845712838306,-0.8133313266618638,"24,086"
03124,331,SELLA,2.519827993775719,38.617952264232784,-0.2787970794410689,331
03125,382,SENIJA,2.582063362911709,38.73443578604402,0.04428619698454437,382
03127,497,TARBENA,2.696356388733332,38.70718329655815,-0.09657819394700767,497
03128,26051,TEULADA,4.415824398888761,38.691829602064324,0.15585231754740608,"26,051"
03128,26051,TEULADA,4.415824398888761,38.71186599754275,0.1144707321247262,"26,051"
03129,3047,TIBI,3.4838724542226736,38.52147888187343,-0.5943198699871483,"3,047"
03130,486,TOLLOS,2.6866362692622934,38.762704978660366,-0.24739297162445623,486
03131,161,TORMOS,2.2068258760318495,38.80491096626352,-0.039822221756947974,161
03131,161,TORMOS,2.2068258760318495,38.80379283463011,-0.07382025519331745,161
03132,1565,TORREMANZANAS/TORRE DE LES MAÇ,3.194514341882467,38.60484850699044,-0.4114783014301371,"1,565"
03133,202954,TORREVIEJA,5.307397615203975,38.00039332091602,-0.7046970341759892,"202,954"
03134,225,"VALL D'ALCALA, LA",2.3521825181113627,38.78832371876242,-0.25374521716585846,225
03135,205,VALL DE EBO,2.311753861055754,38.80047701279064,-0.17041846830137525,205
03136,1424,VALL DE GALLINERA,3.1535099893008374,38.82960807388138,-0.2321320310968739,"1,424"
03137,1318,VALL DE LAGUAR (LA),3.119915410257991,38.775058316916464,-0.13087829165956905,"1,318"
03138,11249,VERGER (EL),4.051113916777601,38.85060387432363,-0.004757013627677909,"11,249"
03139,65286,"VILLAJOYOSA/VILA JOIOSA, LA",4.814820060683741,38.521190802175845,-0.2514891487570156,"65,286"
03140,88253,VILLENA,4.94572947736072,38.63400933696838,-0.9139084829862536,"88,253"
03901,3434,"POBLETS, ELS",3.5358002908248976,38.85471564548482,0.01779204048920638,"3,434"
03902,74014,PILAR DE LA HORADADA,4.869313875780604,37.871926224719964,-0.7534496599601891,"74,014"
03902,74014,PILAR DE LA HORADADA,4.869313875780604,37.84926609207703,-0.7612030965835171,"74,014"
03902,74014,PILAR DE LA HORADADA,4.869313875780604,37.84799920274142,-0.7610854454828659,"74,014"
03902,74014,PILAR DE LA HORADADA,4.869313875780604,37.848607562922595,-0.7612030965020214,"74,014"
03902,74014,PILAR DE LA HORADADA,4.869313875780604,37.848870308833135,-0.7610471579010408,"74,014"
03902,74014,PILAR DE LA HORADADA,4.869313875780604,37.89985373702427,-0.8295660246750921,"74,014"
03903,21531,"MONTESINOS, LOS",4.333064200951979,38.02469830696205,-0.7551040650182134,"21,531"
03904,19954,SAN ISIDRO,4.300029967882302,38.17479323915354,-0.8421913473232567,"19,954"
12001,2037,ATZENETA DEL MAESTRAT,3.3089910290001643,40.234812104707586,-0.18575096312103262,"2,037"
12002,811,AIN,2.909020854211156,39.893836927076265,-0.34867530185425705,811
12003,3553,ALBOCASSER,3.550595207489328,40.37317219852277,0.017126410883074313,"3,553"
12004,37346,ALCALA DE XIVERT,4.572244092872815,40.2958291288751,0.23125098776590286,"37,346"
12005,36208,"ALCORA, L'",4.558804536610653,40.06566694371913,-0.2160556924842928,"36,208"
12006,926,ALCUDIA DE VEO,2.966610986681934,39.92081146394213,-0.3448411061981925,926
12007,864,ALFONDEGUILLA,2.936513742478893,39.83855424915463,-0.2815270437875679,864
12008,280,ALGIMIA DE ALMONACID,2.4471580313422194,39.91538811279661,-0.4207389814087228,280
12009,83490,ALMAZORA/ALMASSORA,4.9216344610537055,39.95127951942331,-0.06802595164857696,"83,490"
12010,670,ALMEDIJAR,2.8260748027008264,39.872342467952215,-0.40795253987057073,670
12011,20751,ALMENARA,4.317039030398344,39.75125920364412,-0.22643947081832516,"20,751"
12012,4691,ALTURA,3.6712654329471586,39.81489395603634,-0.5845574116813463,"4,691"
12013,200,ARAÑUEL,2.3010299956639813,40.083314945382654,-0.48850447918451556,200
12014,206,ARES DEL MAESTRE,2.3138672203691533,40.44484769369262,-0.10968171324661635,206
12015,197,ARGELITA,2.294466226161593,40.067073804209905,-0.3409560612033635,197
12016,2982,ARTANA,3.474507639116976,39.8953318420323,-0.24650525609152432,"2,982"
12017,214,AYODAR,2.330413773349191,39.99203734315736,-0.38496200526054386,214
12018,265,AZUEBAR,2.423245873936808,39.850658014539725,-0.36637127494328114,265
12020,627,BARRACAS,2.7972675408307164,39.998882360819664,-0.6961278500997833,627
12021,39926,BETXI,4.601255802432139,39.9212954618472,-0.19614450022725408,"39,926"
12022,562,BEJIS,2.749736315569061,39.90092055300197,-0.7364025581465569,562
12024,176,BENAFER,2.24551266781415,39.969990357565386,-0.6057447109683057,176
12025,56,BENAFIGOS,1.7481880270062005,40.273167982297046,-0.19531419917496792,56
12026,1508,BENASAL,3.178401341533755,40.38649439474971,-0.16773680974495558,"1,508"
12027,65367,BENICARLO,4.81535855360072,40.44373333389426,0.4026362881853368,"65,367"
12028,93470,BENICASIM/BENICASSIM,4.970672242689719,40.056559436880995,0.04181801141204824,"93,470"
12029,2056,BENLLOCH,3.313023110323238,40.2077839068912,0.05761743231393223,"2,056"
12031,6744,BORRIOL,3.8289175616166857,40.050604085146404,-0.07023037585553923,"6,744"
12032,86077,BURRIANA,4.934887122330797,39.89004583182716,-0.07432497678602024,"86,077"
12033,11148,CABANES,4.0471969600412665,40.14431175145216,0.09376716932386182,"11,148"
12034,4923,CALIG,3.6922298357727557,40.467837006414,0.35247419628601323,"4,923"
12036,437,CANET LO ROIG,2.640481436970422,40.561591285709504,0.2335508952418039,437
12037,54,CASTELL DE CABRES,1.7323937598229686,40.66979301489335,0.04276108428585116,54
12038,288,CASTELLFORT,2.459392487759231,40.50618383705852,-0.19944174531137324,288
12039,1128,CASTELLNOVO,3.0523090996473234,39.854422007527056,-0.44857100219519014,"1,128"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.850381613106535,0.678748461570577,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.85056917866579,0.673446859213812,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.85072023506387,0.6741798920754264,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.85100652257634,0.6729871472118379,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.8517481816247,0.6714565228278933,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.87510734060978,0.6714656290367967,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.87448192739571,0.6720846312200964,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.87510490508652,0.6704033143906222,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.851612191927046,0.672220334360838,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.85081038456612,0.6732848597355185,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.8509515479163,0.6788611589399853,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.85098988942402,0.6739407528498668,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.889513589340346,0.6665434248863089,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.89020538651808,0.6694412015741492,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.892020831741114,0.6709765747093982,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.89489206656296,0.6885658354050543,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.89530306786385,0.6894141856587668,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.8957836860851,0.6899496928710903,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.99742737190515,-0.044219886236866256,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.89712677578003,0.6853704241085607,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.891404049961686,0.6679584052464956,"622,180"
12040,622180,CASTELLON DE LA PLANA/CASTELLÓ,5.793916046584255,39.891755072531055,0.6703564817669506,"622,180"
12041,147,CASTILLO DE VILLAMALEFA,2.167317334748176,40.1459197885346,-0.367060057704676,147
12042,1080,CATI,3.03342375548695,40.47453278309398,0.01996255591086798,"1,080"
12043,1196,CAUDIEL,3.077731179652392,39.98708848094114,-0.5721283486418453,"1,196"
12044,629,CERVERA DEL MAESTRE,2.798650645445269,40.443440844631624,0.2823100595317529,629
12045,459,CINCTORRES,2.661812685537261,40.576222896563394,-0.21960462756752416,459
12046,413,CIRAT,2.615950051656401,40.05116518024457,-0.4556518095894105,413
12048,577,CORTES DE ARENOSO,2.7611758131557314,40.17159047455153,-0.5289854532085891,577
12049,153,COSTUR,2.184691430817599,40.12171331684902,-0.1623712724235343,153
12050,6262,"COVES DE VINROMA, LES",3.7967130632808965,40.32374884887343,0.11838971339165295,"6,262"
12051,790,CULLA,2.8976270912904414,40.30818635042628,-0.12348168228923981,790
12052,719,CHERT/XERT,2.8567288903828825,40.533876573214734,0.13435510001001089,719
12053,16623,CHILCHES/XILXES,4.220709404879567,39.7796858903334,-0.18106927347949536,"16,623"
12055,151,CHODOS/XODOS,2.1789769472931693,40.23077527723693,-0.28958866067202166,151
12056,1105,CHOVAR,3.0433622780211294,39.849145053849334,-0.3240374321718655,"1,105"
12057,660,ESLIDA,2.8195439355418688,39.88694406498808,-0.30491198413896464,660
12058,139,ESPADILLA,2.143014800254095,40.02076830016516,-0.3659810367999401,139
12059,614,FANZARA,2.788168371141168,40.0125072442153,-0.31529761049671323,614
12060,3464,FIGUEROLES,3.539577883345309,40.12639792143389,-0.22237803033570444,"3,464"
12061,739,FORCALL,2.8686444383948255,40.657165593732145,-0.2123362013843814,739
12063,68,FUENTE LA REINA,1.8325089127062364,40.057212523923674,-0.6092262290099689,68
12064,280,FUENTES DE AYODAR,2.4471580313422194,40.020688350134364,-0.425612926457883,280
12065,418,GAIBIEL,2.621176281775035,39.929662575764176,-0.4994020148067273,418
12067,235,GELDO,2.3710678622717363,39.8360166170751,-0.4655769567005976,235
12068,147,HERBES,2.167317334748176,40.708772497862654,-0.01485484110159693,147
12069,76,HIGUERAS,1.8808135922807914,39.99176277274296,-0.5085164850482977,76
12070,693,"JANA, LA",2.8407332346118066,40.502283667127564,0.23857192625337803,693
12071,2987,JERICA,3.475235222604128,39.889727951301246,-0.5844742773986833,"2,987"
12072,2240,LUCENA DEL CID,3.3502480183341627,40.149576012981186,-0.28097743969409983,"2,240"
12073,186,LUDIENTE,2.2695129442179165,40.095640118423795,-0.37731707038538553,186
12074,4850,"LLOSA, LA",3.6857417386022635,39.76717817260501,-0.2024305945461791,"4,850"
12075,546,"MATA DE MORELLA, LA",2.7371926427047373,40.61148243638604,-0.2777129846098989,546
12076,118,MATET,2.0718820073061255,39.943706973629986,-0.45642635332705195,118
12077,19922,MONCOFA,4.299332935762522,39.79882040994807,-0.15291693587444025,"19,922"
12078,924,MONTAN,2.9656719712201065,40.02926322762821,-0.5503516051596404,924
12079,3175,MONTANEJOS,3.5017437296279943,40.06936731221736,-0.535097770471587,"3,175"
12080,7731,MORELLA,3.888235673270567,40.59790054824348,-0.075487891677319,"7,731"
12081,1530,NAVAJAS,3.184691430817599,39.88142588114827,-0.500528367985353,"1,530"
12082,36015,NULES,4.556483419112708,39.854012319199754,-0.1628951667045709,"36,015"
12083,277,OLOCAU DEL REY,2.4424797690644486,40.641515439753974,-0.3392816370245583,277
12084,89246,ONDA,4.950588760169585,39.979702771608686,-0.2278125718881767,"89,246"
12085,52111,OROPESA DEL MAR/ORPESA,4.716929407273744,40.091873962769235,0.12291385053970924,"52,111"
12087,91,PALANQUES,1.9590413923210936,40.70991768265348,-0.1901611388910933,91
12088,106,PAVIAS,2.0253058652647704,39.97006562150317,-0.48170118091809727,106
12089,65092,PENÍSCOLA / PEÑÍSCOLA,4.8135276157671045,40.35693364655153,0.3551089666945042,"65,092"
12090,178,PINA DE MONTALGRAO,2.250420002308894,40.014170639917964,-0.6494077944688174,178
12091,222,PORTELL DE MORELLA,2.346352974450639,40.539491206994455,-0.26801111130720134,222
